,customer_id,age_group,city,occupation,gender,marital status,avg_income,spending,income_utilization,month,payment_type,category
1768,ATQCUS3598,25-34,Chennai,Business Owners,Male,Single,67588,378,0.5592708764869504,May,Net Banking,Bills
1769,ATQCUS0974,35-45,Mumbai,Salaried Other Employees,Male,Married,42441,86,0.2026342451874367,October,Net Banking,Health & Wellness
1770,ATQCUS3332,21-24,Bengaluru,Business Owners,Male,Single,52334,241,0.4605036878511101,May,Net Banking,Bills
1771,ATQCUS0078,21-24,Bengaluru,Freelancers,Male,Married,26296,410,1.5591724977182841,October,Net Banking,Health & Wellness
1772,ATQCUS1465,35-45,Chennai,Freelancers,Male,Married,36552,2282,6.243160428977895,September,Credit Card,Health & Wellness
1773,ATQCUS2452,25-34,Chennai,Government Employees,Female,Married,53916,1922,3.56480451072038,July,Credit Card,Bills
1774,ATQCUS0860,25-34,Hyderabad,Freelancers,Male,Married,37001,821,2.218858949758115,September,Credit Card,Entertainment
1775,ATQCUS3295,21-24,Delhi NCR,Freelancers,Male,Single,26809,128,0.4774516020739304,August,Net Banking,Others
1776,ATQCUS0954,35-45,Mumbai,Salaried Other Employees,Male,Married,41796,379,0.9067853383098861,October,Debit Card,Others
1777,ATQCUS2020,21-24,Mumbai,Business Owners,Female,Married,55083,163,0.29591707060254524,May,UPI,Others
1778,ATQCUS2261,25-34,Delhi NCR,Freelancers,Female,Married,36582,2549,6.967907714176371,October,Debit Card,Health & Wellness
1779,ATQCUS2223,25-34,Delhi NCR,Salaried Other Employees,Female,Married,39782,268,0.6736715097280177,August,UPI,Food
1780,ATQCUS1461,35-45,Chennai,Business Owners,Male,Married,72723,239,0.32864430785308635,June,Net Banking,Food
1781,ATQCUS2995,45+,Mumbai,Business Owners,Female,Married,83743,2758,3.293409598414196,September,Credit Card,Electronics
1782,ATQCUS2597,35-45,Mumbai,Salaried Other Employees,Female,Married,40265,218,0.5414131379610083,May,Debit Card,Electronics
1783,ATQCUS1966,45+,Hyderabad,Salaried Other Employees,Male,Married,41893,595,1.4202850118158166,July,Credit Card,Groceries
1784,ATQCUS1363,35-45,Chennai,Salaried IT Employees,Male,Married,68161,765,1.122342688634263,May,UPI,Electronics
1785,ATQCUS3739,21-24,Mumbai,Salaried IT Employees,Female,Single,47302,1553,3.2831592744492837,May,Credit Card,Bills
1786,ATQCUS3908,21-24,Hyderabad,Business Owners,Female,Single,55392,357,0.6444974003466205,September,Debit Card,Groceries
1787,ATQCUS2311,25-34,Bengaluru,Salaried Other Employees,Female,Married,39764,517,1.3001710089528216,May,UPI,Groceries
1788,ATQCUS0067,21-24,Bengaluru,Salaried IT Employees,Male,Married,48165,187,0.3882487283297,June,Net Banking,Health & Wellness
1789,ATQCUS1045,35-45,Mumbai,Freelancers,Male,Married,37132,195,0.5251535064095658,May,UPI,Others
1790,ATQCUS0691,25-34,Chennai,Business Owners,Male,Married,67079,2036,3.0352271202611845,August,Credit Card,Health & Wellness
1791,ATQCUS3091,45+,Chennai,Salaried IT Employees,Female,Married,65938,13,0.019715490309078227,May,Net Banking,Others
1792,ATQCUS1058,35-45,Mumbai,Government Employees,Male,Married,58212,168,0.2886002886002886,September,Net Banking,Others
1793,ATQCUS1315,35-45,Bengaluru,Freelancers,Male,Married,33961,821,2.4174788728247107,September,Credit Card,Entertainment
1794,ATQCUS3932,25-34,Mumbai,Freelancers,Female,Single,33482,1018,3.040439639209127,May,Credit Card,Bills
1795,ATQCUS1251,35-45,Bengaluru,Salaried Other Employees,Male,Married,42253,203,0.4804392587508579,September,Net Banking,Food
1796,ATQCUS3029,45+,Delhi NCR,Salaried Other Employees,Female,Married,45162,251,0.555776980647447,August,UPI,Entertainment
1797,ATQCUS1956,45+,Hyderabad,Salaried IT Employees,Male,Married,72299,335,0.46335357335509486,June,Debit Card,Bills
1798,ATQCUS2343,25-34,Bengaluru,Government Employees,Female,Married,54845,77,0.14039566049776644,July,Net Banking,Others
1799,ATQCUS2272,25-34,Delhi NCR,Government Employees,Female,Married,51758,102,0.19707098419567992,May,Net Banking,Health & Wellness
1800,ATQCUS1747,45+,Delhi NCR,Salaried IT Employees,Male,Married,66400,266,0.4006024096385542,May,UPI,Travel
1801,ATQCUS0450,25-34,Delhi NCR,Government Employees,Male,Married,50919,297,0.5832793259883344,September,Net Banking,Electronics
1802,ATQCUS0089,21-24,Chennai,Salaried IT Employees,Male,Married,48116,447,0.9290049048133677,October,Credit Card,Food
1803,ATQCUS1788,45+,Delhi NCR,Business Owners,Male,Married,74279,98,0.13193500181747198,May,Credit Card,Others
1804,ATQCUS0878,25-34,Hyderabad,Government Employees,Male,Married,52256,351,0.6716932026944274,June,UPI,Health & Wellness
1805,ATQCUS1983,45+,Hyderabad,Business Owners,Male,Married,78429,162,0.20655624832651187,August,Net Banking,Food
1806,ATQCUS1552,35-45,Hyderabad,Salaried IT Employees,Male,Married,63767,1790,2.807094578700582,June,UPI,Health & Wellness
1807,ATQCUS2589,35-45,Mumbai,Salaried Other Employees,Female,Married,42173,633,1.5009603300690015,October,Credit Card,Entertainment
1808,ATQCUS0342,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60481,415,0.6861659033415453,May,UPI,Apparel
1809,ATQCUS0777,25-34,Hyderabad,Salaried IT Employees,Male,Married,60656,671,1.1062384595093642,August,Credit Card,Electronics
1810,ATQCUS2279,25-34,Bengaluru,Salaried IT Employees,Female,Married,63061,552,0.8753429219327319,August,UPI,Apparel
1811,ATQCUS2224,25-34,Delhi NCR,Salaried Other Employees,Female,Married,39096,25,0.0639451606302435,May,Net Banking,Others
1812,ATQCUS2940,35-45,Hyderabad,Business Owners,Female,Married,77211,480,0.6216730776702801,August,Credit Card,Apparel
1813,ATQCUS1960,45+,Hyderabad,Salaried IT Employees,Male,Married,67370,301,0.4467864034436693,May,Net Banking,Entertainment
1814,ATQCUS0296,25-34,Mumbai,Government Employees,Male,Married,49679,552,1.1111334769218382,June,Debit Card,Apparel
1815,ATQCUS2345,25-34,Bengaluru,Government Employees,Female,Married,52391,417,0.7959382336660877,September,Debit Card,Others
1816,ATQCUS0007,21-24,Mumbai,Salaried IT Employees,Male,Married,48756,859,1.7618344408893265,August,Debit Card,Groceries
1817,ATQCUS1178,35-45,Delhi NCR,Freelancers,Male,Married,38354,433,1.1289565625488867,May,UPI,Travel
1818,ATQCUS0627,25-34,Chennai,Salaried IT Employees,Male,Married,63162,577,0.9135239542763053,July,Net Banking,Bills
1819,ATQCUS2544,35-45,Mumbai,Salaried IT Employees,Female,Married,66468,781,1.1750015044833604,October,Credit Card,Apparel
1820,ATQCUS1412,35-45,Chennai,Salaried Other Employees,Male,Married,39153,198,0.5057083748371772,May,Net Banking,Bills
1821,ATQCUS3775,21-24,Mumbai,Salaried Other Employees,Female,Single,28599,308,1.0769607328927586,June,Net Banking,Health & Wellness
1822,ATQCUS3800,21-24,Mumbai,Government Employees,Female,Single,42220,648,1.5348176219801042,August,Credit Card,Entertainment
1823,ATQCUS2739,35-45,Bengaluru,Salaried IT Employees,Female,Married,63975,263,0.4110980851895272,October,UPI,Travel
1824,ATQCUS0485,25-34,Bengaluru,Salaried IT Employees,Male,Married,59352,333,0.5610594419733118,October,Debit Card,Apparel
1825,ATQCUS2303,25-34,Bengaluru,Salaried Other Employees,Female,Married,41298,230,0.5569276962564773,October,Debit Card,Electronics
1826,ATQCUS2828,35-45,Chennai,Salaried Other Employees,Female,Married,42641,46,0.10787739499542694,May,Net Banking,Others
1827,ATQCUS2863,35-45,Chennai,Freelancers,Female,Married,39232,518,1.3203507340946168,August,UPI,Food
1828,ATQCUS1076,35-45,Delhi NCR,Salaried IT Employees,Male,Married,68151,632,0.9273524966618245,August,Credit Card,Health & Wellness
1829,ATQCUS0204,25-34,Mumbai,Salaried Other Employees,Male,Married,40003,171,0.42746793990450715,October,Debit Card,Food
1830,ATQCUS2795,35-45,Chennai,Salaried IT Employees,Female,Married,65021,86,0.13226496055120654,May,UPI,Apparel
1831,ATQCUS1787,45+,Delhi NCR,Business Owners,Male,Married,76791,462,0.6016330038676407,July,Debit Card,Apparel
1832,ATQCUS1895,45+,Bengaluru,Government Employees,Male,Married,60447,470,0.7775406554502292,May,Debit Card,Travel
1833,ATQCUS1408,35-45,Chennai,Salaried Other Employees,Male,Married,42393,125,0.294860000471776,June,UPI,Others
1834,ATQCUS3772,21-24,Mumbai,Salaried Other Employees,Female,Single,29181,284,0.9732360097323601,September,Debit Card,Apparel
1835,ATQCUS0336,25-34,Delhi NCR,Salaried IT Employees,Male,Married,62330,173,0.2775549494625381,July,Net Banking,Food
1836,ATQCUS0613,25-34,Chennai,Salaried IT Employees,Male,Married,60424,347,0.5742751224678935,September,UPI,Travel
1837,ATQCUS3887,21-24,Chennai,Government Employees,Female,Single,40408,616,1.5244506038408236,July,Debit Card,Food
1838,ATQCUS0066,21-24,Bengaluru,Salaried IT Employees,Male,Married,47732,85,0.17807759993295902,May,Net Banking,Entertainment
1839,ATQCUS0631,25-34,Chennai,Salaried IT Employees,Male,Married,59358,346,0.5829037366488089,July,Net Banking,Entertainment
1840,ATQCUS3787,21-24,Mumbai,Business Owners,Female,Single,53561,24,0.044808722764698196,September,Net Banking,Apparel
1841,ATQCUS3837,21-24,Bengaluru,Salaried IT Employees,Female,Single,46623,1345,2.884842245243764,May,Credit Card,Electronics
1842,ATQCUS0101,21-24,Chennai,Business Owners,Male,Married,52959,1092,2.0619724692686794,June,Credit Card,Travel
1843,ATQCUS0382,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39831,699,1.7549145138208933,September,Credit Card,Health & Wellness
1844,ATQCUS0115,21-24,Hyderabad,Salaried Other Employees,Male,Married,31009,182,0.5869263762133574,May,Net Banking,Groceries
1845,ATQCUS0910,35-45,Mumbai,Salaried IT Employees,Male,Married,66822,571,0.8545089940438778,September,UPI,Health & Wellness
1846,ATQCUS0598,25-34,Chennai,Salaried IT Employees,Male,Married,63956,427,0.6676465069735443,July,Credit Card,Others
1847,ATQCUS3424,21-24,Hyderabad,Salaried Other Employees,Male,Single,31548,664,2.104729301382021,July,UPI,Groceries
1848,ATQCUS2202,25-34,Delhi NCR,Salaried IT Employees,Female,Married,59632,2212,3.7094177622752884,September,Credit Card,Bills
1849,ATQCUS2854,35-45,Chennai,Business Owners,Female,Married,69295,322,0.4646799913413666,September,Debit Card,Electronics
1850,ATQCUS1438,35-45,Chennai,Salaried Other Employees,Male,Married,41780,224,0.5361416945907133,May,UPI,Travel
1851,ATQCUS3330,21-24,Bengaluru,Business Owners,Male,Single,52206,1494,2.8617400298816227,August,Credit Card,Health & Wellness
1852,ATQCUS1376,35-45,Chennai,Salaried IT Employees,Male,Married,66976,188,0.28069756330625895,May,UPI,Travel
1853,ATQCUS0522,25-34,Bengaluru,Business Owners,Male,Married,69590,622,0.8938065814053743,October,Credit Card,Health & Wellness
1854,ATQCUS0539,25-34,Bengaluru,Business Owners,Male,Married,69632,429,0.6160960477941176,August,Credit Card,Travel
1855,ATQCUS3130,45+,Hyderabad,Business Owners,Female,Married,83393,2346,2.8131857589965583,May,Debit Card,Bills
1856,ATQCUS3171,21-24,Mumbai,Salaried IT Employees,Male,Single,46101,396,0.8589835361488906,September,UPI,Food
1857,ATQCUS3741,21-24,Mumbai,Salaried IT Employees,Female,Single,48147,40,0.08307890418925375,July,Net Banking,Others
1858,ATQCUS2118,25-34,Mumbai,Salaried Other Employees,Female,Married,38269,217,0.5670385952076094,May,Debit Card,Travel
1859,ATQCUS1369,35-45,Chennai,Salaried IT Employees,Male,Married,68705,23,0.03347645731751692,June,Net Banking,Others
1860,ATQCUS0305,25-34,Mumbai,Government Employees,Male,Married,50285,506,1.0062642935268966,May,Credit Card,Electronics
1861,ATQCUS1319,35-45,Bengaluru,Freelancers,Male,Married,34999,836,2.388639675419298,May,Credit Card,Groceries
1862,ATQCUS2379,25-34,Chennai,Salaried IT Employees,Female,Married,62834,158,0.25145621797116213,June,Net Banking,Travel
1863,ATQCUS1049,35-45,Mumbai,Freelancers,Male,Married,34224,534,1.5603085553997194,September,Credit Card,Food
1864,ATQCUS2593,35-45,Mumbai,Salaried Other Employees,Female,Married,40707,138,0.3390080330164345,September,Debit Card,Others
1865,ATQCUS3120,45+,Hyderabad,Salaried IT Employees,Female,Married,73877,115,0.15566414445632606,September,Debit Card,Apparel
1866,ATQCUS1460,35-45,Chennai,Business Owners,Male,Married,72923,108,0.14810142204791354,June,Net Banking,Entertainment
1867,ATQCUS1722,45+,Mumbai,Freelancers,Male,Married,37776,434,1.148877594239729,July,Net Banking,Travel
1868,ATQCUS0995,35-45,Mumbai,Business Owners,Male,Married,70447,356,0.5053444433403835,August,Credit Card,Groceries
1869,ATQCUS0761,25-34,Chennai,Government Employees,Male,Married,53283,1647,3.0910421710489278,July,Debit Card,Entertainment
1870,ATQCUS0019,21-24,Mumbai,Salaried Other Employees,Male,Married,29782,106,0.35591968303001814,May,Net Banking,Apparel
1871,ATQCUS0186,25-34,Mumbai,Salaried Other Employees,Male,Married,40064,676,1.6873003194888179,July,UPI,Electronics
1872,ATQCUS0856,25-34,Hyderabad,Freelancers,Male,Married,35581,365,1.0258283915572919,October,Debit Card,Electronics
1873,ATQCUS2137,25-34,Mumbai,Salaried Other Employees,Female,Married,38727,230,0.5939008960156996,July,UPI,Bills
1874,ATQCUS0537,25-34,Bengaluru,Business Owners,Male,Married,69221,88,0.12712905043267217,October,Net Banking,Food
1875,ATQCUS1496,35-45,Chennai,Freelancers,Male,Married,38568,238,0.6170918896494503,July,Net Banking,Entertainment
1876,ATQCUS3723,45+,Mumbai,Salaried IT Employees,Male,Single,72483,124,0.17107459680200876,August,Net Banking,Bills
1877,ATQCUS3949,25-34,Delhi NCR,Salaried Other Employees,Female,Single,37190,338,0.9088464641032535,June,Net Banking,Health & Wellness
1878,ATQCUS2754,35-45,Bengaluru,Salaried Other Employees,Female,Married,42210,831,1.968727789623312,August,UPI,Groceries
1879,ATQCUS0713,25-34,Chennai,Freelancers,Male,Married,32613,1853,5.6817833379327265,July,Credit Card,Entertainment
1880,ATQCUS2065,21-24,Chennai,Freelancers,Female,Married,26231,907,3.457740840989669,September,UPI,Travel
1881,ATQCUS0893,35-45,Mumbai,Salaried IT Employees,Male,Married,63187,142,0.22472977036415717,June,Net Banking,Electronics
1882,ATQCUS3832,21-24,Delhi NCR,Government Employees,Female,Single,40093,443,1.1049310353428279,August,Debit Card,Electronics
1883,ATQCUS0203,25-34,Mumbai,Salaried Other Employees,Male,Married,38243,562,1.4695499830034253,July,Net Banking,Groceries
1884,ATQCUS0491,25-34,Bengaluru,Salaried Other Employees,Male,Married,38954,246,0.631514093546234,August,Debit Card,Apparel
1885,ATQCUS0736,25-34,Chennai,Freelancers,Male,Married,33758,170,0.5035843355649031,June,Net Banking,Apparel
1886,ATQCUS0886,25-34,Hyderabad,Government Employees,Male,Married,51153,613,1.1983656872519697,May,Debit Card,Electronics
1887,ATQCUS2888,35-45,Hyderabad,Salaried IT Employees,Female,Married,63525,788,1.240456513183786,October,Credit Card,Food
1888,ATQCUS0455,25-34,Delhi NCR,Government Employees,Male,Married,53251,1121,2.1051247863889877,September,Credit Card,Apparel
1889,ATQCUS1157,35-45,Delhi NCR,Business Owners,Male,Married,69895,219,0.31332713355747904,May,Net Banking,Electronics
1890,ATQCUS0839,25-34,Hyderabad,Business Owners,Male,Married,71205,106,0.14886595042482972,July,Net Banking,Apparel
1891,ATQCUS3513,25-34,Delhi NCR,Salaried Other Employees,Male,Single,36005,153,0.42494098041938616,June,Debit Card,Others
1892,ATQCUS3213,21-24,Mumbai,Business Owners,Male,Single,54508,218,0.3999412930212079,June,Debit Card,Food
1893,ATQCUS3808,21-24,Delhi NCR,Salaried IT Employees,Female,Single,48249,507,1.050798980289747,October,Credit Card,Others
1894,ATQCUS2179,25-34,Mumbai,Government Employees,Female,Married,53305,1217,2.2830878904417973,August,UPI,Travel
1895,ATQCUS0933,35-45,Mumbai,Salaried IT Employees,Male,Married,62148,249,0.40065649739331916,October,UPI,Health & Wellness
1896,ATQCUS1307,35-45,Bengaluru,Freelancers,Male,Married,35318,955,2.7040036242142818,July,Credit Card,Electronics
1897,ATQCUS3784,21-24,Mumbai,Salaried Other Employees,Female,Single,29794,176,0.5907229643552393,October,Credit Card,Others
1898,ATQCUS0568,25-34,Bengaluru,Freelancers,Male,Married,33777,394,1.1664742280249873,June,Credit Card,Food
1899,ATQCUS0057,21-24,Delhi NCR,Freelancers,Male,Married,25614,796,3.1076754899664247,September,Debit Card,Groceries
1900,ATQCUS0233,25-34,Mumbai,Business Owners,Male,Married,70146,390,0.5559832349670687,June,Credit Card,Food
1901,ATQCUS3361,21-24,Chennai,Salaried IT Employees,Male,Single,50593,100,0.19765580218607318,June,Net Banking,Food
1902,ATQCUS1572,35-45,Hyderabad,Salaried Other Employees,Male,Married,38687,67,0.1731847907565849,October,Debit Card,Apparel
1903,ATQCUS3073,45+,Bengaluru,Business Owners,Female,Married,70684,416,0.5885348876690624,May,UPI,Travel
1904,ATQCUS2111,25-34,Mumbai,Salaried IT Employees,Female,Married,61332,707,1.152742450922846,June,Debit Card,Bills
1905,ATQCUS2723,35-45,Bengaluru,Salaried IT Employees,Female,Married,63111,732,1.159861196938727,August,Debit Card,Food
1906,ATQCUS0140,25-34,Mumbai,Salaried IT Employees,Male,Married,63309,436,0.6886856529087492,October,Net Banking,Health & Wellness
1907,ATQCUS1716,45+,Mumbai,Business Owners,Male,Married,83410,338,0.40522719098429444,June,Credit Card,Health & Wellness
1908,ATQCUS1290,35-45,Bengaluru,Freelancers,Male,Married,35206,252,0.7157870817474294,October,Net Banking,Travel
1909,ATQCUS0297,25-34,Mumbai,Government Employees,Male,Married,52726,91,0.17259037287106932,August,Net Banking,Electronics
1910,ATQCUS0820,25-34,Hyderabad,Salaried Other Employees,Male,Married,38884,571,1.468470321983335,October,Credit Card,Entertainment
1911,ATQCUS3460,25-34,Mumbai,Salaried IT Employees,Male,Single,58381,275,0.4710436614652027,June,Debit Card,Electronics
1912,ATQCUS3730,45+,Bengaluru,Business Owners,Male,Single,84068,92,0.10943521910834086,September,Net Banking,Others
1913,ATQCUS2257,25-34,Delhi NCR,Freelancers,Female,Married,34334,625,1.8203530028543136,September,UPI,Health & Wellness
1914,ATQCUS3914,25-34,Mumbai,Salaried IT Employees,Female,Single,62215,335,0.5384553564252994,July,UPI,Food
1915,ATQCUS2441,25-34,Chennai,Government Employees,Female,Married,49531,108,0.21804526458177706,May,Net Banking,Entertainment
1916,ATQCUS1805,45+,Delhi NCR,Government Employees,Male,Married,57233,219,0.3826463753428966,May,Net Banking,Electronics
1917,ATQCUS0870,25-34,Hyderabad,Freelancers,Male,Married,34651,186,0.5367810452800785,July,Credit Card,Groceries
1918,ATQCUS1817,45+,Bengaluru,Salaried IT Employees,Male,Married,75609,794,1.0501395336534012,October,UPI,Food
1919,ATQCUS1945,45+,Chennai,Freelancers,Male,Married,38400,494,1.2864583333333335,September,Net Banking,Groceries
1920,ATQCUS2299,25-34,Bengaluru,Salaried Other Employees,Female,Married,38525,478,1.2407527579493836,June,UPI,Entertainment
1921,ATQCUS3877,21-24,Chennai,Salaried Other Employees,Female,Single,28828,272,0.9435271264048842,August,Credit Card,Others
1922,ATQCUS2914,35-45,Hyderabad,Salaried IT Employees,Female,Married,66391,126,0.18978475998252775,July,Credit Card,Entertainment
1923,ATQCUS0099,21-24,Chennai,Business Owners,Male,Married,52836,1005,1.9021121962298433,October,UPI,Electronics
1924,ATQCUS3957,25-34,Delhi NCR,Freelancers,Female,Single,35275,1311,3.7165131112686036,June,Credit Card,Health & Wellness
1925,ATQCUS1208,35-45,Delhi NCR,Government Employees,Male,Married,52827,1116,2.1125560792776423,October,UPI,Groceries
1926,ATQCUS0751,25-34,Chennai,Government Employees,Male,Married,53504,269,0.5027661483253588,September,Net Banking,Travel
1927,ATQCUS1207,35-45,Delhi NCR,Government Employees,Male,Married,51669,1295,2.506338423426039,August,UPI,Travel
1928,ATQCUS0330,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60327,733,1.2150446731977391,July,Credit Card,Food
1929,ATQCUS2400,25-34,Chennai,Salaried Other Employees,Female,Married,40586,116,0.2858128418666535,August,Net Banking,Health & Wellness
1930,ATQCUS3117,45+,Hyderabad,Salaried IT Employees,Female,Married,73437,587,0.7993245911461525,September,Net Banking,Electronics
1931,ATQCUS2243,25-34,Delhi NCR,Salaried Other Employees,Female,Married,39658,251,0.6329113924050633,May,UPI,Food
1932,ATQCUS2294,25-34,Bengaluru,Salaried IT Employees,Female,Married,65326,218,0.3337109267366745,May,Credit Card,Food
1933,ATQCUS2832,35-45,Chennai,Salaried Other Employees,Female,Married,40304,1223,3.034438269154426,June,Debit Card,Electronics
1934,ATQCUS2746,35-45,Bengaluru,Salaried Other Employees,Female,Married,41121,249,0.605530021157073,July,UPI,Entertainment
1935,ATQCUS0394,25-34,Delhi NCR,Business Owners,Male,Married,67435,1150,1.705345888633499,June,Credit Card,Apparel
1936,ATQCUS3790,21-24,Mumbai,Business Owners,Female,Single,50353,439,0.8718447758822712,September,UPI,Others
1937,ATQCUS1508,35-45,Chennai,Government Employees,Male,Married,57174,274,0.47923881484590897,September,Net Banking,Food
1938,ATQCUS0874,25-34,Hyderabad,Government Employees,Male,Married,52943,285,0.5383147913794081,July,Net Banking,Entertainment
1939,ATQCUS0859,25-34,Hyderabad,Freelancers,Male,Married,34632,56,0.1617001617001617,May,Net Banking,Bills
1940,ATQCUS3297,21-24,Delhi NCR,Government Employees,Male,Single,38529,377,0.9784837395208804,May,UPI,Health & Wellness
1941,ATQCUS3097,45+,Chennai,Salaried IT Employees,Female,Married,73631,266,0.3612608819654765,September,Net Banking,Apparel
1942,ATQCUS3759,21-24,Mumbai,Salaried IT Employees,Female,Single,49932,765,1.5320836337418888,September,Debit Card,Electronics
1943,ATQCUS2253,25-34,Delhi NCR,Freelancers,Female,Married,35099,1800,5.128351235077922,June,Credit Card,Groceries
1944,ATQCUS0810,25-34,Hyderabad,Salaried Other Employees,Male,Married,37544,389,1.0361176219901982,October,Net Banking,Entertainment
1945,ATQCUS2880,35-45,Chennai,Government Employees,Female,Married,59417,282,0.47461164313243687,July,Debit Card,Food
1946,ATQCUS2717,35-45,Bengaluru,Salaried IT Employees,Female,Married,63722,247,0.3876212297165814,October,UPI,Apparel
1947,ATQCUS3085,45+,Bengaluru,Government Employees,Female,Married,57936,465,0.8026097763048882,May,Credit Card,Apparel
1948,ATQCUS1040,35-45,Mumbai,Freelancers,Male,Married,37815,1288,3.406055797963771,September,UPI,Bills
1949,ATQCUS1099,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65774,1029,1.5644479581597592,October,Credit Card,Food
1950,ATQCUS2171,25-34,Mumbai,Government Employees,Female,Married,51608,93,0.1802046194388467,July,Net Banking,Others
1951,ATQCUS0858,25-34,Hyderabad,Freelancers,Male,Married,32223,1366,4.239208019116781,August,Net Banking,Bills
1952,ATQCUS2027,21-24,Mumbai,Government Employees,Female,Married,39287,526,1.3388652735001398,May,Credit Card,Others
1953,ATQCUS3976,25-34,Bengaluru,Government Employees,Female,Single,54117,135,0.2494595044071179,July,Debit Card,Food
1954,ATQCUS3431,21-24,Hyderabad,Business Owners,Male,Single,55323,232,0.4193554217956365,June,Net Banking,Groceries
1955,ATQCUS3083,45+,Bengaluru,Government Employees,Female,Married,54811,316,0.5765266096221562,May,Debit Card,Food
1956,ATQCUS3731,45+,Bengaluru,Freelancers,Male,Single,38260,3757,9.819654992158913,October,UPI,Groceries
1957,ATQCUS2975,45+,Mumbai,Salaried IT Employees,Female,Married,76417,405,0.5299867830456574,May,Debit Card,Health & Wellness
1958,ATQCUS3108,45+,Chennai,Business Owners,Female,Married,80496,424,0.5267342476644802,May,UPI,Food
1959,ATQCUS0697,25-34,Chennai,Business Owners,Male,Married,69433,504,0.7258796249621937,May,Debit Card,Electronics
1960,ATQCUS0038,21-24,Mumbai,Government Employees,Male,Married,39967,152,0.3803137588510521,October,Debit Card,Bills
1961,ATQCUS3699,35-45,Chennai,Salaried Other Employees,Male,Single,41423,196,0.47316708109021555,June,Net Banking,Health & Wellness
1962,ATQCUS2536,35-45,Mumbai,Salaried IT Employees,Female,Married,63931,32,0.050053964430401526,May,Net Banking,Apparel
1963,ATQCUS3825,21-24,Delhi NCR,Salaried Other Employees,Female,Single,30114,626,2.078767350733878,July,UPI,Bills
1964,ATQCUS3080,45+,Bengaluru,Freelancers,Female,Married,42586,385,0.9040529751561546,September,Debit Card,Travel
1965,ATQCUS3906,21-24,Hyderabad,Salaried Other Employees,Female,Single,31614,69,0.21825773391535397,July,Net Banking,Bills
1966,ATQCUS3321,21-24,Bengaluru,Salaried Other Employees,Male,Single,29117,339,1.1642682968712437,May,Credit Card,Bills
1967,ATQCUS3768,21-24,Mumbai,Salaried IT Employees,Female,Single,47587,1479,3.107991678399563,September,Debit Card,Health & Wellness
1968,ATQCUS0815,25-34,Hyderabad,Salaried Other Employees,Male,Married,37853,940,2.4832906242569943,September,Credit Card,Groceries
1969,ATQCUS3031,45+,Delhi NCR,Business Owners,Female,Married,70066,244,0.3482430850911997,May,Debit Card,Entertainment
1970,ATQCUS1398,35-45,Chennai,Salaried Other Employees,Male,Married,38125,1300,3.4098360655737707,September,Debit Card,Groceries
1971,ATQCUS1419,35-45,Chennai,Salaried Other Employees,Male,Married,40956,691,1.687176482078328,May,Debit Card,Apparel
1972,ATQCUS1447,35-45,Chennai,Business Owners,Male,Married,79252,192,0.24226517942764852,May,UPI,Others
1973,ATQCUS0237,25-34,Mumbai,Business Owners,Male,Married,66016,2387,3.615790111488124,September,Debit Card,Bills
1974,ATQCUS1515,35-45,Chennai,Government Employees,Male,Married,57267,145,0.25319992316691986,June,Debit Card,Entertainment
1975,ATQCUS0973,35-45,Mumbai,Salaried Other Employees,Male,Married,39586,187,0.4723892285151316,September,Net Banking,Bills
1976,ATQCUS0811,25-34,Hyderabad,Salaried Other Employees,Male,Married,38026,469,1.2333666438752433,August,Debit Card,Food
1977,ATQCUS1080,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65484,1020,1.557632398753894,September,Net Banking,Bills
1978,ATQCUS0086,21-24,Bengaluru,Government Employees,Male,Married,42092,21,0.04989071557540626,August,Net Banking,Others
1979,ATQCUS1531,35-45,Hyderabad,Salaried IT Employees,Male,Married,66859,309,0.46216664921700895,September,Debit Card,Health & Wellness
1980,ATQCUS0421,25-34,Delhi NCR,Freelancers,Male,Married,34346,772,2.247714435450999,August,UPI,Travel
1981,ATQCUS0160,25-34,Mumbai,Salaried IT Employees,Male,Married,63644,125,0.19640500282823203,June,UPI,Others
1982,ATQCUS1982,45+,Hyderabad,Business Owners,Male,Married,86327,191,0.22125175205903136,May,Net Banking,Travel
1983,ATQCUS2851,35-45,Chennai,Business Owners,Female,Married,72640,324,0.4460352422907489,June,Net Banking,Groceries
1984,ATQCUS0023,21-24,Mumbai,Business Owners,Male,Married,55473,4444,8.011104501288916,September,Debit Card,Health & Wellness
1985,ATQCUS2770,35-45,Bengaluru,Freelancers,Female,Married,36769,580,1.5774157578394843,June,Debit Card,Groceries
1986,ATQCUS0775,25-34,Hyderabad,Salaried IT Employees,Male,Married,61528,65,0.10564295930308153,August,Net Banking,Others
1987,ATQCUS1749,45+,Delhi NCR,Salaried IT Employees,Male,Married,66587,142,0.21325483953324223,July,Debit Card,Health & Wellness
1988,ATQCUS0232,25-34,Mumbai,Business Owners,Male,Married,68463,1035,1.511765479163928,July,Debit Card,Bills
1989,ATQCUS0286,25-34,Mumbai,Freelancers,Male,Married,34054,269,0.7899218887649029,June,Net Banking,Electronics
